"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"ZOMATO","EQ","14-Dec-2022","64.60","64.85","65.45","64.60","65.00","65.00","65.00","24,599,687","1,599,033,812.40","65,095","11,131,399","45.25"
"ZOMATO","EQ","15-Dec-2022","65.00","64.95","65.25","63.80","64.00","64.15","64.63","19,011,713","1,228,672,004.20","59,192","9,464,837","49.78"
"ZOMATO","EQ","16-Dec-2022","64.15","63.75","64.00","61.85","62.25","62.15","62.79","48,220,919","3,027,689,263.20","137,193","28,024,891","58.12"
"ZOMATO","EQ","19-Dec-2022","62.15","62.40","62.80","62.00","62.15","62.15","62.26","21,470,297","1,336,673,595.70","72,933","9,718,566","45.27"
"ZOMATO","EQ","20-Dec-2022","62.15","62.10","63.20","61.90","63.15","62.85","62.31","32,487,667","2,024,379,133.95","57,798","15,914,826","48.99"
"ZOMATO","EQ","21-Dec-2022","62.85","63.20","63.50","60.85","61.70","61.35","62.39","39,979,212","2,494,149,822.75","81,940","17,732,610","44.35"
"ZOMATO","EQ","22-Dec-2022","61.35","61.80","62.05","58.55","59.05","58.95","60.23","53,936,114","3,248,704,587.55","136,769","24,506,055","45.44"
"ZOMATO","EQ","23-Dec-2022","58.95","58.30","58.35","53.20","54.05","53.65","55.62","93,022,114","5,173,642,525.15","163,778","48,622,724","52.27"
"ZOMATO","EQ","26-Dec-2022","53.65","53.95","59.75","53.45","58.20","58.15","57.45","83,571,451","4,801,523,820.75","182,663","24,140,669","28.89"
"ZOMATO","EQ","27-Dec-2022","58.15","59.40","60.60","58.50","58.85","58.95","59.19","54,205,000","3,208,240,506.95","100,139","23,633,763","43.60"
"ZOMATO","EQ","28-Dec-2022","58.95","58.50","60.80","57.85","60.00","60.15","59.33","70,502,428","4,183,250,526.40","91,161","32,637,373","46.29"
"ZOMATO","EQ","29-Dec-2022","60.15","59.50","61.55","59.00","60.85","60.85","60.06","24,973,807","1,499,953,634.80","58,505","7,822,503","31.32"
"ZOMATO","EQ","30-Dec-2022","60.85","61.00","61.45","59.00","59.40","59.30","59.91","33,251,260","1,992,061,132.65","77,400","12,401,739","37.30"
"ZOMATO","EQ","02-Jan-2023","59.30","60.65","60.70","59.80","60.30","60.30","60.21","18,759,536","1,129,595,214.25","50,449","4,318,832","23.02"
"ZOMATO","EQ","03-Jan-2023","60.30","58.85","59.55","57.30","58.90","58.95","58.87","49,702,768","2,925,801,464.60","117,864","14,282,198","28.74"
"ZOMATO","EQ","04-Jan-2023","58.95","58.40","58.70","56.00","56.35","56.35","57.13","48,975,781","2,797,809,818.90","137,045","25,161,969","51.38"
"ZOMATO","EQ","05-Jan-2023","56.35","56.95","57.10","55.60","56.35","56.20","56.23","34,448,671","1,936,886,014.45","90,469","14,745,516","42.80"
